source_id,source,text,label,generation_type
articles_1930,articles.csv,"strong>Marseille: Police intervened to halt skirmishes involving British soccer fans and locals in the port city of Marseille overnight, just hours before the Euro 2016 championship opens in France.</strongA police official said that two British fans were injured and four police officers slightly hurt in a string of incidents in the southern French city, one of several locations that will be hosting the month-long tournament. Paris, in contrast, hosted a massive music concert near the Eiffel Tower where tens of thousands of revellers danced late into the night, with no immediate reports of major trouble. The police official said the Marseille incidents involved scuffles between about one hundred Britons and 50 or so local residents. The Euro championship was set to open later on Friday with France facing Romania under tight security at the Stade de France stadium north of Paris.",human,human
articles_1816,articles.csv,"strong>Argentina had a scare when Lionel Messi had to be substituted after incurring a back injury during a 1 up friendly on Friday.</strongMessi walked off in pain in the 64th minute in San Juan after a clash with Honduras substitute Oliver Morazan 10 days before Argentina's opening Group D match against Chile. The team later dispelled fears of a serious injury, saying on their Twitter account that Messi had suffered bruising on the left of his lower back and ribs.Gonzalo Higuain scored the only goal for Argentina. In other warm 26 tournament in the United States, Edinson Cavani struck twice as Uruguay overcame Trinidad and Tobago 3 1 by Jamaica. Higuain struck after half an hour for Argentina when he received a low cross from the left by Marcos Rojo with his back to goal, turned central defender Maynor Figueroa and chipped left minute penalty for a foul by Weslie John on midfielder Nicolas Lodeiro and put Uruguay ahead in the 39th with a shot from the right at a corner. Matias Vecino, who made his debut against Brazil in a World Cup qualifier in March, increased Uruguays lead seven minutes after halftime with his first international goal. Uruguay face Mexico in Glendale, Arizona on June 5 before also meeting Jamaica and Venezuela in Group C. Jamaica, who meet Venezuela in Chicago on June 5, stunned a Chile side fielding several reserves in Vina del Mar scoring through Clayton Donaldson and Simon Dawkins before substitute Nicolas Castillo pulled one back late on.",human,human
essays_462_chunk4,essays_texts.csv,"in the State of Nature. You all have an interest in engaging in what philosophers call an epistemic division of labour (after epistēmē, ancient Greek for ‘knowledge’) whereby information is pooled. This is where, according to Edward Craig’s Knowledge and the State of Nature (1990), the concept of knowledge emerges to fill a need. It serves to flag good informants. This is no mean feat, because the property of being a good informant is not immediately observable like the property of being tall or dark-haired. There’s an art to identifying good informants on a given question. The concept of knowledge therefore needs to track a variety of indicator properties – properties that are observable and that correlate well with and hence indicate the property of being a good informant on a given issue. For example, being able to offer a justification for one’s opinion might serve as such an indicator property; or having a good track record on this type of issue; or standing in the right causal relation to the state of affairs in question (by having looked at the berries earlier today, for instance). The concept of knowledge you need is one that tracks these and other properties that reliably indicate a good informant. According to Craig’s pragmatic genealogy, then, the concept of knowledge is rooted in practical needs: its salient contribution to life in the State of Nature is that it renders you sensitive to the presence of people who know something you’re trying to find out. And as the genealogical story shows, this is a need deriving from needs so basic that we today are likely to share those needs in some form, so that, for us as well, the concept of knowledge earns its keep notably by helping us identify good informants. Though abstract and seemingly idle, the concept of knowledge thus turns out to be a true game-changer because it makes knowledge social: it transforms the solitary business of information acquisition into a joint enterprise, where we don’t have to see everything with our own eyes, but mutually rely on each other to pool far more information than any one of us could ever gather by themselves. For a community to pool information, it must cultivate accuracy and sincerity in its members Having come this far in the genealogy of the concept of knowledge, we can explore the same scenario further to make sense of the idea of truth as a value. The Latin word for ‘truth’, veritas, adorns the blazons of countless institutions, and yet it can seem that, strictly speaking, truth is just a property of certain sentences, and not really the kind of thing that can carry value. As Bernard Williams remarked, when a mother finds out against all evidence to the contrary that her child survived the crash, this is of great value to her; yet this isn’t the value",human,human
yelp_4518,yelp.csv,"You have no idea how happy I was when this place opened - and turned out to be good! I was really tired of driving into Scottsdale to get my hair cut. I lucked out when I booked an appointment and by luck of the draw wound up being styled by Maira. She's great at what she does, sweet as can be, and always remembers little details of my life that even I forgot I told her! I really like that they don't even try to push product on you, unlike many other salons, and they give you a mini-massage before your shampoo. I took a star away because of a bad experience I had with one of their aestheticians about 2 years ago. She put Retinol on my eyelids, which is a no-no. Lots of itching and pain for a few days afterwards. She also made like she was giving me a product for free, but wound up charging me for it. Like I said, that was 2 years ago and I don't think that aesthetician is still working there, but I haven't gone in for anything other than a haircut since. If you want a facial, Blu-Sol is just a couple of doors down. A shampoo, cut and style runs me $32 plus tip. Much better than driving to Scottsdale and paying twice as much for the same service!",human,human
essays_531_chunk5,essays_texts.csv,"much good in the world, it has been funded through economic activity that depends upon a systematic repression of debate and of human beings for its success. Having a philosophical cover-story for this kind of neoliberalism, that likens it to (Popperian) science, does it no harm at all. In thinking and writing about Popper, one becomes very conscious of antisemitism. Popper fled Nazi hatred in 1930s Austria; today, Soros is the victim of antisemitic slurs that would be ridiculous were it not for the history and the real threat of continued violence in which they are rooted. We do well to remember the biographical reasons that Popper had for advancing an open society, and for trying to redeem science from the sins committed by Nazi researchers. The sly elision of fascist and socialist science as the opponent to Popperianism – sometimes deliberate, sometimes unconscious – is a move for which it’s more difficult to find sympathy. It doesn’t take much time online to find examples of Popperianism wielded by climate change deniers Science is profoundly altered when considered analogous to the open market. The notion that scientific theories vie with one another in open competition overlooks the fact that research ambitions and funding choices are shaped by both big-p and small-p politics. There is a reason why more scientific progress has been made in drugs for the treatment of diseases of wealth than of poverty. Moreover, career success in science – which shapes future research agendas when a person becomes a leader in their field – is a matter profoundly inflected by gender, race, class and dis/ability. Scientists refused Popper’s distinction between science and ethics in Science for the People (this issue from 1974). Courtesy the Wellcome LibrarySome unscrupulous researchers even used a Popperian frame to become, precisely, the ‘wicked scientists’ whose existence Medawar denied. As the historians Naomi Oreskes and Erik Conway describe in Merchants of Doubt (2010), scientists in the US and the UK were co-opted as lobbyists for tobacco companies during the late-20th century to cast doubt upon research that revealed a link between smoking and cancer. No such link could be proved, in Popperian terms; and that room for doubt was ruthlessly exploited by the scientists’ paymasters. Many of the same scientists went on to work for fossil fuel lobbyists, casting doubt on the science of anthropogenic climate change. It doesn’t take much time on a search engine to find examples of Popperianism wielded by deniers. In a YouTube video from 2019, the Clear Energy Alliance (which DeSmog Blog lists as funded by oil interests) called upon the ‘legendary scientific philosopher Karl Popper’. The group’s central claim is that: ‘In order to know if a theory could be true, there must be a way to prove it to be false. Unfortunately, many climate change scientists, the media and activists are ignoring this cornerstone of science.’ At",human,human
yelp_9909,yelp.csv,"An unclear menu and chalkboard signage, as well as lack of information from our server, lead to confusion. Like most have said before, my friend and I were very pleased with the atmosphere at Tryst Café in terms of its decor and layout. However, information about specials on the menu and two separate chalkboards lead to confusion about what specials were available (given the day of the week and hour of the day.) When we inquired with our server, she didn't know and had to double check what was included, when specials were available and for what price. I'm not sure if she was new to this job or just insufficiently trained. Fortunately, Tryst Café delivered in other ways. The drinks were sufficiently strong. My friend tells me her two glasses of Montpellier Cabernet Savignon (pictured) were delicious. My Tryst Pepino was fine, though was missing the mint garnish described on their menu. The Humus Trio (pictured) was delicious and came with slices of fresh cucumber however, it did not come with the traditional side of pita bread which had to be ordered separately. The Steak Salad (pictured) was amazing and the chunks of meat were oh, so, tender and juicy! I hope to revisit Tryst Café sometime soon. My only hope is that they clear up some of the confusion about what specials are available and appropriately train their staff to know what is actually included, when specials are available and for what price.",human,human
articles_1102,articles.csv,"PRETORIA: Dean Elgar fell to a freak catch but debutant Stephen Cook remained unbeaten on 46 to help South Africa reach 107 for one at lunch on the opening day of the fourth and final Test against England at Centurion Park on Friday. Hashim Amla was batting on 34 at the break, having added 72 runs with Cook for the flourishing second wicket partnership after Elgar was dismissed for 20.James Taylor, at short leg, showed good anticipation and presence of mind when Elgars stinging shot hit him in the leg and the ball somehow got stuck around his calf, allowing him to pluck it before it could drop on the ground. Elgar had danced down to wicket to Moeen Ali and will count himself exceedingly unlucky to have been dismissed after a lengthy review by the television umpire. It was the third extraordinary catch in the last two Tests for the diminutive Taylor, thriving in the most dangerous position on the field. Cook began his Test career hitting four off the first ball of the game as James Andersons opening delivery strayed down leg side. It set the tone for the opening session with England being inconsistent with their bowling line, often drifting down the leg year 0 lead in the series, made just one change to their team with seamer Chris Woakes, who played in the first Test, coming in for the injured Steven Finn. (Reuters)",human,human
yelp_7840,yelp.csv,"It isn't often enough that I get to dine at Carlsbad, but last night I decided to have dinner there. I'll be completely honest, service is always a mixed bag. But then you figure when they're crammed to the gills (which is generally how it goes), you can't always expect Speedy freaking Gonzales to be your server. However, last night I don't think I could have sneezed between the time I ordered my food and when it arrived to my table. Excellent.. is all I can say about this joint. If you're looking for some tasty New Mexican fare, get over there!! And if it's packed, let the valet park your car(CUZ ITS FREE)! Start off with a Dos Equis Amber, get some nachos(this vegetarian WILL eat the niblets of chicken in them nachos cuz it's just that tasty) and kick back. Preferably on the patio...because there's a waterfall!!! And if Jacob's working the bar.. expect nothing but the best in cocktails... seriously.",human,human
yelp_673,yelp.csv,"Really mixed feelings here. Met a friend here on a Thursday about 6:45. Place was busy, but we were able to get seated immediately as it wasn't totally full, and even being not at capacity, it was insanely loud. Naturally I expect a beer bar to have a relatively high volume but this place was ridiculously loud to the point of being annoying. The beer selection was good though I'm not sure that makes up for the loudness and atmosphere that seemed a bit off: really brightly lit, and the decorating was of the signs-bought-new-but-made-to-look-old variety. Almost like a Bennigan's, kind of fakey-like. And why oh why does a place that specializes in beer and seats so many people have just a single urinal and single stall in the tiny men's bathroom? I hate standing in line to pee but than again maybe I'm just getting old :D (as an aside, obviously I have no experience using the women's so can't address that, sorry ladies) I'll try it again though. Food was OK, not great. Probably won't be a regular hangout since it's not close by to where I live and it didn't seem worth going out of the way for considering how many other beer bars/breweries there are around the city with better atmosphere.",human,human
articles_1310,articles.csv,"DHAKA: India captain Mahindra Singh Dhoni won the toss and elected to field first against Pakistan in the fourth Twenty20 International of the Asia Cup 2016 here at the Shere Bangla National Stadium, Mirpur on Saturday. India have made one change in their team as Ajinkya Rahane has replaced Shikhar Dhawan who has a niggle. Pakistan are playing their first match in the tournament where as India had won their first match, the inaugural T20I of Asia Cup, against the hosts, Bangladesh on Wednesday. Teams:Pakistan: Sharjeel Khan, Khurram Manzoor, Mohammad Hafeez, Shoaib Malik, Umar Akmal, Shahid Afridi (captain), Sarfraz Ahmed (wk), Mohammad Sami, Wahab Riaz, Mohammad Amir,Mohammad Irfan. India: Ajinkya Rahane, Rohit Sharma, Virat Kohli, Suresh Raina, Yuvraj Singh, Hardik Pandya, Mahindra Singh Dhoni (captain &amp; wk), Ravindra Jadeja, Ravichandran Ashwin, Jasprit Bumrah, Ashish Nehra.",human,human
yelp_890,yelp.csv,"I am sad that Lucky's is so far from where we live. I worked near Lucky's last year and just happened to walk in for lunch. My lunch was so good I took a huge meat lovers pie home, which was so good my husband proposed all over again! The employees were so friendly and explained that their pizza might take a little longer than normal, but they want to make sure it's right. I loved everything about my visit there, and was able to stop in a couple more times throughout the year. It's about an hour drive from where I live, but the more I think about it, I think we're going to have to go get some more Lucky's pizza. Great neighborhood pizza place!",human,human
yelp_8958,yelp.csv,"Finally tried the only ""real"" Chinese food restaurant in Maricopa. Played it safe with Sweet & Sour Chicken, Crab Rangoon, and Pork Fried Rice. With delivery, it was only $14 +tip. The fried rice was great, it was a little more of the ""East Coast"" style I grew up with, dark w/ lots of juicy nuggets of roast pork. The chicken was good, but then again, it was a (VERY) safe choice, next time I'll try one of the ""Chef's Specialties"". Crab Rangoon was good, unlike Panda Express, there was crab (krab?) in the cream cheese. If you're in Maricopa and craving Chinese, don't go to Panda Express, definitely give Great Wall a try, it's in the same plaza as Panda and if your party is 2 or more, you'll save yourself some money!",human,human
essays_1781_chunk1,essays_texts.csv,"genes at the centre of mainstream biological thought. The discovery and progressive unravelling of the double helix seemed only to confirm their place there. The union of genetics with molecular biology has undoubtedly created a powerful new science. By unpicking the molecular interactions inside cells, we’ve been able to develop drugs to mimic or interfere with specific processes. The discovery of enzymes that synthesise and edit DNA laid the foundations for genetic engineering, which is usually discussed in terms of its commercial applications, but whose most common use has always been in pure research. In this way, advances in knowledge create the tools to advance knowledge, in a virtuous circle. Nevertheless, we appear to have come to a threshold. The more we know about the molecular processes, the less sense the gene-centric perspective makes. In the early days of genetics, scientists studying different animals would identify genes and correlate them with body-scale features. However, they had no way of knowing whether the genes they had identified in one species were the same ones that were known in another. Once technologies for reading DNA sequences were invented, it became possible for researchers to ‘read’ their genes and to notice when genes in two different species were so related they were effectively the same thing. This often produced surprises. The gene ‘Wingless’, for example, was identified by fruitfly geneticists as a blueprint for making wings (fly biologists name their genes after what happens if the gene is damaged). Cancer specialists working with mice had identified what they called Int-1 as a gene for mouse breast cancer. But these genes turned out to be effectively the same: they code for a protein now given the hybrid name Wnt. Properly analysed, Wnt is neither for making wings nor for breast cancer. It is for carrying signals between cells: the meaning of the signal depends on what cell, in what organism, is receiving it. This is just one of very many examples. The concept of ‘the gene for feature x’ is giving way to a much more complicated story. Think something like: ‘the gene for protein a, that interacts with proteins b, c and d to allow a cell to undertake process p, that allows that cell to co‑ordinate with other cells to make body feature x’. The very length of the above phrase, and the weakness of the blueprint metaphor, emphasises a conceptual distance that is opening up between the molecular-scale, mechanical function of genes and the interesting large-scale features of bodies. The genes matter – of course they do, because something has to build all these proteins. But the helix seems less and less appropriate as an icon for the all-important control systems that run life, especially at larger scales (cells, tissues, organisms, populations, ecosystems and so on). There is, however, an alternative. It can be represented by an even simpler icon than",human,human
essays_1525_chunk6,essays_texts.csv,"diamond areas. Sandline was also contracted to support a coup from neighbouring Guinea. This, too, ended in failure, resulting in the arms-to-Africa scandal in the United Kingdom. Later, the private warriors found themselves working for different sides. In 2004, Mann led a group of mercenaries with alleged financial backing from Mark Thatcher, son of the former UK prime minister, in an attempted overthrow of oil-rich Equatorial Guinea, also known as the Wonga Coup. It failed, and Mann was sent to prison. McCabe left Sandline to become the head of security for the Marathon Oil Corporation in Texas, which invested heavily in Equatorial Guinea. As for Spicer, shortly after the US invaded Iraq in 2003, he founded a new firm called Aegis Defence Services in London, and won a lucrative security contract worth $293 million by the US government in Iraq. Executive Outcomes’ progeny lives on today. Contracting makes sense for a rich country that wants to project force abroad but whose citizens do not wish to bleed It was the US and its wars in Iraq and Afghanistan that truly restored the market for force. US policymakers, notably Vice President Dick Cheney and Secretary of Defense Donald Rumsfeld, expected the wars would ‘last weeks, not months’. Of course, that was more than a decade ago. The all-volunteer US military quickly discovered it could not recruit enough Americans into its ranks to sustain these efforts, leaving policymakers some ugly options. First, they could withdraw and concede defeat. Second, they could institute a draft to fill the ranks. Third, they could hope that allies and the UN would rescue the US from its wars. Lastly, they could keep the war alive with contractors. The first three options were either political suicide or unrealistic, so they defaulted to contractors, a policy continued by President Barack Obama. Contracting might be the new American way of war. It’s a way that makes sense for a rich country that wants to project force abroad but whose citizens do not wish to bleed. Contractors made up 50 per cent of the US force structure in Iraq, and 55 per cent in Afghanistan. This is a remarkable increase from the Second World War, when only 10 per cent of the force was contracted. Some wonder whether the US will outsource 80-90 per cent of its force in future conflicts. Contractors are also accounting for 25 per cent of all US fatalities since the wars in Iraq and Afghanistan began. In 2003, contractor deaths represented only 4 per cent of all fatalities. By 2010, more contractors were killed than military personnel, marking the first time in history that corporate casualties outweighed military losses on US battlefields. Moreover, these are conservative estimates since the US does not track this data and companies underreport their wounded and dead, as it is bad for business. Most contractors in Iraq and Afghanistan were",human,human
essays_1910_chunk5,essays_texts.csv,"in a god, although he was probably iffy about the Mount Olympus gods. But he thought god-belief necessary to keep order in the ideal society he was sketching. In the Laws Plato suggested that non-believers should be imprisoned, subjected to extreme thought control, served only by slaves and, when dead, buried anonymously. I think the dreadful regimes of the 20th century – Nazi Germany and Soviet Russia – have shown pretty clearly that forcing uniform beliefs on everyone causes great harm. It’s not at all clear that either uniform positive belief in God or uniform non-belief in God is necessarily good for society, regardless of whether God exists or not – or whether a belief in the existence of God is reasonable or not. The social scientists don’t offer much definitive help. There are surveys, perhaps not surprisingly often backed by religious organisations, suggesting that religion does help in the quest for morality and keeping society humming along smoothly. One of my favourite findings (by the Barna Group in 2008) is that religious people are less given to gossiping than atheists. A little more seriously, in the US there is evidence – gleaned from tax returns – that people from states with higher levels of religiosity are more prone to give to charitable organisations, although often these are, in fact, their own churches. On the other hand, many European countries have less religiosity and greater state-supported social networks and consequent higher levels of health, longevity and the like. In other words, a state (eg New York) that endorses and enacts Obamacare might have higher wellbeing than a state that does not (eg Mississippi), even though Mississippi has both higher religiosity and charitable giving. A non-believer might be just as morally good as the believer, but prefer to contribute through taxes than through voluntary donations. One interesting finding, judged from internet downloads, is that US porn consumption is highest in Mormon-saturated Utah. Whatever the side effects, then, it’s not clear whether we’d be better off if we were all made to believe in God, or if we were made not to believe in God. There is no simple answer, and we have to let people make choices, however much tension this might cause. Thus, I am brought back to Dawkins and to his provocative claim about teaching religion being a form of child abuse. At one level, I think he is wrong. If you have weighed the evidence and come out believing, then I would say that, morally, you should believe. But weighing the evidence means taking science and other empirical endeavours much more seriously than many religious believers are prepared to do. I’d say you have an obligation to teach your children your beliefs, thus purified, so to speak. However, if people hold religious beliefs that I consider false on grounds that should be accepted by all (like the findings",human,human
essays_350_chunk5,essays_texts.csv,"consider what is good for them. And this good dictates that we should kill and eat them, so long as their lives are good overall before we do that. They have no rights standing in the way of the mutually beneficial carnivorous practice. Someone might wonder whether we should rest all of our special worth, and our right to protection from intraspecies predation, on our rationality. We have other impressive characteristics that might also generate rights. However, one of the advantages of the appeal to rationality is the way that it embraces many other aspects of human life that we think are important and valuable. Consider our impressive knowledge or creative imagination – these might also be intrinsically valuable in such a way as to generate distinctive rights, including the right not to be eaten against our will. These valuable characteristics also seem to be distinctive of human beings. However, many of these characteristics depend on rationality. Knowledge, of the extent, and acquired in the way that much human knowledge is acquired, is also possible only for reflective rational beings. The scientific project, for example, is predicated on a certain self-reflectiveness about methods and evidence – especially measurement. So, these phenomena seem still to be within the orbit of rationality. What about the creative imagination? Many Surrealists thought that excessive rational thought was responsible for the horrors of the First World War, and as a response they valued creative imagination over rational deliberation, as in André Breton’s Manifesto of Surrealism (1924). However, what is human creative imagination? Do animals imagine in this way? Perhaps a pet dog can imagine being taken for a walk. But this is not like the creative imagination of human beings who invent interesting or beautiful works of art or literature, who revolutionise scientific theories or who envisage novel ways of living. Only the reflective rational mind can have creative imagination of this sort. Thus, it seems that many phenomena of human beings that seem special and distinctive, and that are of moral significance in the sense of having potential to generate rights, turn out to depend on rationality. With this conception of rationality in hand, let us now turn the spotlight on the minds of animals. Let us begin with our close cousins – apes and monkeys. Do they share the rational capacities of human beings? The research on apes and monkeys is currently inconclusive. Researchers do not agree. There is some evidence suggesting that some such creatures can engage in a kind of reasoning, or at least that they have modes of thought continuous with human reasoning. In fact, the best evidence for primate reasoning is a kind of upside-down evidence, that some apes and monkeys appear to suffer from irrationalities similar to those besetting human beings. The psychologists Laurie Santos and Alexandra Rosati argued this in an article in 2015. And surely: if",human,human
essays_910_chunk3,essays_texts.csv,"One’s faculties don’t always shut down, but they are engaged in high-stakes multitasking. This can explain the fuzzy contours of some of our peripheral perceptions, even as we maintain with crystal clarity the memory of the physical act and who did it. The identity of the perpetrator is reinforced after the fact by survival instincts, because we need to remember whom to avoid. In the aftermath, the contexts in which conversations take place, and the types of interlocutors we talk to, can affect both the precision of our narrative and how we reconstruct the story for ourselves. In some settings, we might have good reason to intentionally misdirect the listener – if we fear that the person might try to seek revenge against our perpetrator, for example. Here, inconsistency can be a form of self-protection. In my case, as an adult, it took some time before I could establish the time period in which my assaults occurred. I had to look at old pictures, recall related events at school in order to figure out what grade I was in, and gather up the courage to direct some questions to my mother. Secondly, the demand for consistency encourages victims to create a narrative that can be memorised and rendered in simple form. Susan Brison, a professor of philosophy at Dartmouth College in New Hampshire, writes in her book Aftermath (2002) about being violently raped and left for dead while out on a morning walk in France. When she finally gave her testimony in court, her immediate feeling was one of relief that she would no longer ‘have to keep the story straight … I could let go of the details I’d kept alive in my mind.’ Any small deviation could have been used to discredit her. She had lived with great anxiety over her ability to memorise and repeat what happened, especially in court, in the same room with the man who had tried to kill her. With the testimony over, Brison was finally able to think freely about the attack: what she remembered, how she understood the event, how it affected her. Her brain could then continue to operate, after months of being stuck on repeat-mode. That is why the demand to maintain a perfectly consistent account, she argues, can ‘impede the process of recovery’. Of course, when an accused person’s future and freedom are at stake, there needs to be some method of ascertaining credibility and ensuring a fair trial. But today, as in the Kavanaugh case, accusers must not simply testify with a consistent narrative and maintain consistency in cross-examination. They are also held accountable for other statements they might have made on text or email, on social media, or to co-workers, therapists, friends and family. Any variance across these domains will likely be used to undermine credibility, pre-empt investigation, and (hopefully for the defence) absolve the accused.",human,human
essays_138_chunk3,essays_texts.csv,"a human being is its anatomical parts: blood, bones, organs. The formal cause of a human is its ‘human-ness’. But, the Generation of Animals asks, what is its efficient cause? What brings about a human? Aristotle knew that animals with two sexes create new animals from the ‘union of male and female’. So, like his predecessors, he acknowledges that males and females each contribute something to conception. But what? Aristotle assumes that male ejaculate, semen, contains seed. Closely studying semen, he argues it must be a ‘residue’ of a ‘growth nutriment’. On Aristotelian biology, nutriments contribute to a body’s natural, healthy growth. If a body does not use up nutriments, the leftover becomes a residue. Aristotle argues his semen = residue theory explains various ‘facts’. For example, healthy males produce more semen, because sick ones use up more nutriment. Children do not produce semen because they are still growing, using up their nutriment without leftovers. Because nutriment helps bodies gain weight, people and goats who are ‘getting rather too fat’ do not have nutriment leftover – explaining why they produce ‘less semen and are less desirous of sexual intercourse’. For Aristotle, blood is the most important nutriment, travelling around the body bringing life, growth. He reasons that semen must be a residue of blood. But blood is runny and red whereas (he notes) semen is ‘thick and white’. Why doesn’t semen look more like blood? Aristotle’s answer is that males ‘concoct’ blood residue, thickening and purifying it, turning it into semen. Female bodies do not concoct semen, which is why they regularly lose leftover blood – a nifty explanation for menstruation. Why do only males concoct semen? Because concoction requires heat. And, as on the Table of Opposites, Aristotle connects males-hot, females-cold. Aristotelian pregnancy is all nautical: wave froth, whirling currents, magically forming fishnets This brings us to the heart of Aristotle’s theory. He claims that male semen contributes ‘the form and the efficient cause’, while females contribute ‘the material’. Male semen forms the material provided by the female. How does he arrive at this? One reason to think females provide the material is that, after conception, the new creature grows inside its mother. As Aristotle notes, further material ‘must constantly be added’ to an embryo ‘that it may increase in size’. New creatures grow regardless of what their fathers are doing, so this material must come from their mothers. And if you think females provide the material cause of a new creature, then you had better deny they also provide the efficient cause. If women possessed the material and efficient causes of generation, they could become pregnant without sex – something you didn’t see happening in classical Greece. You’d be offering a one-seed theory on which females possess all the creative fizz, with no need for males. By attributing the efficient cause to males, Aristotle has explained their apparently",human,human
essays_97_chunk6,essays_texts.csv,"divine grace, the unmerited love of God for sinful humanity. Certain modern synonyms for the death-stroke at first glance seem to support this interpretation: Gnadenstoss in German ‘the jab of grace’, for example, but it does not appear to be medieval. Coup de grâce, also not medieval, means a gracious blow, understood as a death-stroke, as does mercy-stroke in English, a usage not attested before the 18th century. Since modern usages cannot establish the truth of this theory, an opening exists for a competing theory – and one, I think, far more persuasive than the preceding. It is this. There is no evidence that knights called their daggers misericords before the crusades. If this silence in the texts mirrors reality, then it is likely that, when knights began seeking blessings for the weapons they wielded in the holy wars, they did so because the ostensible purpose of the expeditions was to bring relief for – mercy to – fellow Christians. Their mission was to protect and succour those reportedly suffering under or resisting the oppression of non-believers, especially Muslims in the eastern Mediterranean. This would also explain why so many of these weapons exhibit engraved crosses on their handles and blades. For the ‘cross’, as a monastic writer noted centuries before this strange co-mixture of the lethal and the compassionate had emerged, ‘was made the Sun of Justice for us that we might be illuminated by its mercy.’ As with swords, prized knives received names from their warrior owners, who had engravers inscribe them with various devotional formulas. One such warrior’s knife dating from the late 13th century bears the extraordinary inscription ‘AMOR VINCIT OMNIA’ – ‘love,’ perhaps the name of the knife, ‘conquers all.’ At one level, the inscription alludes to the Constantinian vision, In hoc signo vinces. At another, in my opinion, it suggests that the warrior who authorised the engraving was construing righteous warfare, and therefore the use of this sanctified weapon, as an act of love. If I am correct in this inference, then, one has here an instantiation of Riley-Smith’s recovery of the crusaders’ ideology of their warfare as an act of love, that is, the love than which none is greater, the willingness to lay down one’s life for one’s friends, meaning one’s fellow Christians. A warrior wielded the dagger also in line with the notion prevalent among crusade enthusiasts of the 13th century that their type of warfare was ‘a means of doing honour to the fatherland of the bride’, the Virgin, another but related kind of love. A Christian, one commentator wrote, should imagine the crucifixion as a kind of sanctified cultellus (little knife, dagger) that cut through sin, ‘the knife by which the hardness of your heart can be rent.’ A suggestive parallel in a different culture may be the richly decorated ritual daggers of the Tibetan Buddhist Phurba cult, which",human,human
articles_1136,articles.csv,"MELBOURNE: Australia's captain Aaron Finch sent india in to bat in the second Twenty20 match of the series at the MCG. The hosts were without David Warner and Steven Smith, who are both departing on Saturday for the looming tour of New Zealand, while Travis Head, Cameron Boyce, Shaun Tait and Kane Richardson were dropped. In their places came Shaun Marsh, Glenn Maxwell, John Hastings, Scott Boland, Andrew Tye and Nathan Lyon. Boland, Lyon and Tye were making their T20I debuts as the selectors experiment ahead of the World T20 in India. India by contrast were unchanged, and will be eager to pressure Australia's batsmen into error once more at the MCG, albeit on a damp and overcast night that may be good for pace bowling. Australia: Aaron Finch (captain), Shaun Marsh, Chris Lynn, Glenn Maxwell, Shane Watson, Matthew Wade (wk), James Faulkner, John Hastings, Scott Boland, Aaron Tye, Nathan LyonIndia: Shikhar Dhawan, Rohit Sharma, Suresh Raina, Virat Kohli, MS Dhoni (captain &amp; wk), Yuvraj Singh, Hardik Pandya, Ravindra Jadeja, R Ashwin, Jasprit Bumrah, Ashish Nehra",human,human
essays_1416_chunk5,essays_texts.csv,"the ever-present conflicts that exist with our microbes, and many ways of enforcing our contracts with them. We can restrict them to certain parts of our bodies by creating physical corrals or creating chemical no-go zones. We can go for the carrot, by nourishing the species we want using dedicated foods. We can beat them with the stick, by using our immune system to keep them in place. We have evolved ways of selecting which species live with us, and of controlling their behaviour so they are more likely to be mutualistic than pathogenic. These means of control reflect the true lesson behind the microbiome: not that nature is inherently harmonious and cooperative, but that all the best relationships take work. From the book I Contain Multitudes: The Microbes Within Us and a Grander View of Life by Ed Yong. Copyright © 2016 by Ed Yong. Published on 9 August 2016 by Ecco, an imprint of HarperCollins Publishers. Published in the UK by The Bodley Head.",human,human
yelp_9704,yelp.csv,"I went here for my sister's birthday as a new place to try after hearing about it on the Food Network channel. The vibe of the place is really special and unique, feels like you're at a private farm. The food was amazing!! I decided to order a salad just so I could sample all the home grown veggies from the farm. The strawberry lemonade was also top notch and came in a very large cup! After lunch, we walked around the fields and visited the coffee shop next door. The only negatives for me was the really long wait time (almost an hour) at 2pm in the afternoon on a weekday and how far of a drive it was for me. Overall, great experience...would go back!",human,human
yelp_9996,yelp.csv,"Should be called house of deliciousness! I could go on and on about this item, that item, blah blah blah but I dont really waznt to. This is good food, done creatively, and in my mind presented in a casual yet sophisticated manner without any pretensiousness. The chef here creates inspirational dishes that seem to meld asian and southwestern flavors seemlessly. Ok so now I realize this are not all real words but after eating here and developing a drunken state of mind who really cares anyhow? The lowdown is the food is good and priced fair for what you get. Our service was great and on top of everything we truly had an amazing time on a rainy Saturday evening. Next time hopefully we can enjoy the killer outdoor bar and patio seating. I cant wait to go back and eat our way through the new menu. The custom cocktails were delightful and the wine list is pretty spot on.",human,human
